3464,943.151,-9.96168,2345.93,908.742,-77.3388,1861.79
3498,944.924,-9.9804,2350.33,911.608,-77.5827,1867.67
3531,950.419,-10.1288,2385.28,926.519,-77.0405,1854.61
3565,961.599,-1.57968,2391.81,909.506,-77.9767,1877.15
3598,949.466,-1.55975,2361.63,892.607,-80.3466,1901.37
3632,950.933,-1.57622,2386.57,890.365,-78.7846,1896.6
3664,939.023,-10.0073,2356.68,875.977,-80.8254,1912.7
3698,0,0,0,0,0,0
3731,922.25,-18.3264,2339.85,824.199,-92.5104,2050.05
3766,924.697,-9.94415,2341.8,793.596,-94.0129,2050.76
3800,964.033,-10.2924,2423.81,780.011,-96.1455,2097.28
3832,957.336,-10.3139,2428.87,785.562,-95.3149,2112.2
3865,964.403,-10.39,2446.8,796.724,-97.6103,2163.07
3898,968.647,-1.62016,2453.1,826.217,-101.841,2221.51
3933,980.829,-10.4529,2461.6,856.498,-103.576,2259.37
3965,974.368,-10.4974,2472.08,903.234,-107.001,2334.07
3998,977.684,-1.63825,2480.49,923.513,-119.065,2408.8
4032,981.585,-10.5751,2490.39,925.759,-124.234,2513.39
4066,984.973,-10.6116,2498.99,933.904,-128.07,2591
4100,977.7,-1.65332,2503.31,940.722,-130.302,2636.14
4133,988.652,-10.6513,2508.32,926.61,-134.003,2711.02
4167,989.749,-10.6631,2511.1,937.687,-127.1,2772.51
4200,990.891,-10.6754,2514,942.863,-129.172,2817.69
4234,991.85,-19.7094,2516.43,973.577,-133.666,2915.73
4266,1002.96,-19.7506,2521.69,978.006,-135.074,2993.28
4300,996.092,-19.7937,2527.2,972.405,-127.159,3009.17
4334,998.766,-19.8469,2533.98,971.392,-128.452,3039.76
4367,1003.32,-19.9373,2545.52,961.683,-126.716,3050.46
4401,963.405,-20.0949,2565.64,998.844,-128.399,3090.98
4435,990.878,-21.0704,2690.19,977.048,-128.74,3099.2
4467,923.976,7.65156,2615.5,982.137,-129.411,3115.34
4502,896.262,19.1559,2650.03,986.354,-129.967,3128.71
4535,887.806,28.7542,2658.85,966.779,-130.353,3138.01
4568,867.252,40.0702,2782.57,969.798,-130.76,3147.81
4603,866.182,40.4865,2811.49,972.543,-131.13,3156.72
4634,0,0,0,0,0,0
4668,0,0,0,0,0,0
4701,899.725,19.9053,2753.69,980.91,-132.258,3183.87
4735,0,0,0,0,0,0
4769,897.72,21.063,2913.85,983.871,-132.657,3193.48
4802,912.079,-1.97827,2995.32,985.692,-132.903,3199.4
4836,935.445,-2.02895,3072.06,988.165,-133.236,3207.42
4870,939.254,-13.286,3128.78,990.038,-133.489,3213.5
4903,957.57,-24.9834,3189.8,981.725,-133.927,3224.04
4936,964.567,-25.4702,3251.95,983.104,-134.115,3228.57
4970,969.402,-37.7742,3308.24,996.128,-134.31,3233.27
5002,942.815,-38.2355,3348.65,1003.79,-135.342,3258.13
5036,933.886,-38.8634,3403.63,1006.2,-135.667,3265.95
5069,940.179,-42.2453,3481.16,1017.27,-137.16,3301.89
5103,946.264,-53.2773,3550.84,1022.06,-137.806,3317.44
5137,942.035,-54.506,3632.74,1028.02,-138.609,3336.77
5170,952.052,-55.0856,3671.36,1008.12,-141.907,3358.18
5204,983.685,-58.0315,3691.26,986.136,-142.21,3365.35
5239,993.982,-57.8604,3680.38,984.903,-141.351,3402.79
5271,982.516,-57.1929,3637.92,945.329,-141.273,3400.89
5304,1012.71,-58.7943,3739.78,928.62,-154.748,3429.26
5338,1029.64,-59.1507,3762.45,947.029,-158.235,3506.53
5371,971.568,-82.1374,3587.86,955.706,-146.995,3538.65
5405,979.696,-58.5845,3726.44,890.881,-162.206,3594.53
5438,990.149,-58.4128,3715.52,870.644,-163.733,3628.37
5471,982.366,-59.5564,3788.26,849.541,-156.63,3706.6
5505,990.569,-60.0538,3819.9,843.772,-168.768,3739.95
5539,1019.29,-60.9519,3877.02,851.619,-176.41,3848.12
5571,1039.42,-61.3194,3900.4,874.149,-181.077,3949.93
5604,1025.85,-62.1929,3955.96,866.918,-173.398,3782.42
5638,987.1,-61.7212,3925.96,883.309,-176.676,3853.94
5671,992.9,-62.0838,3949.02,954.263,-179.099,3906.79
5706,997.508,-62.3719,3967.35,967.898,-184.365,4021.65
5739,1002.71,-62.6969,3988.02,940.726,-185.262,4041.22
5772,1007.86,-63.0194,4008.53,964.821,-187.125,4081.85
5806,1015.73,-63.5114,4039.83,939.019,-190.804,4162.12
5839,1010.2,-64.0795,4075.96,936.765,-178.291,4219.19
5873,1035.34,-64.7376,4117.82,947.671,-177.88,4282.14
5907,1026.01,-65.0826,4139.77,963.678,-180.3,4340.41
5939,1032.69,-65.5057,4166.68,977.018,-182.796,4400.49
5972,1041.37,-50.9898,4201.74,972.735,-185.592,4467.79
6004,1032.81,-51.3126,4228.35,984.362,-187.81,4521.2
6040,1016.49,-48.3698,4236.2,995.138,-170.665,4496.63
6073,1005.93,-48.5932,4255.77,990.878,-172.733,4551.12
6107,976.663,-49.4291,4328.97,992.354,-172.991,4557.9
6141,952.422,-49.1395,4303.61,986.047,-191.282,4604.77
6173,937.806,-48.3855,4237.57,991.035,-192.25,4628.07
6207,937.29,-48.3588,4235.24,1001.76,-194.33,4678.14
6241,941.633,-33.2176,4241.12,1027.5,-196.041,4719.34
6274,934.992,-33.6353,4294.44,1035.33,-197.534,4755.29
6308,929.776,-34.0077,4341.99,1039.2,-198.274,4773.09
6340,894.061,-34.553,4411.61,1050.52,-200.433,4825.07
6374,934.464,-34.7613,4438.21,1056.86,-201.642,4854.17
6408,961.429,-51.2656,4489.81,1060.75,-202.385,4872.06
6441,979.406,-52.2242,4573.76,1046.01,-206.418,4884.81
6475,982.657,-53.2899,4667.1,1051.59,-207.518,4910.84
6508,1009.98,-57.2371,4716.54,1063.43,-224.102,4966.15
6542,1005.94,-57.979,4777.68,1054.53,-204.567,4924.58
6575,994.956,-75.8412,4824.1,1052.58,-207.714,4915.47
6609,991.163,-76.889,4890.75,1065.07,-210.18,4973.83
6642,963.998,-78.9738,5023.36,1064.29,-228.102,5054.79
6675,983.882,-97.1719,5032.93,1067.07,-228.698,5068.02
6709,991.425,-97.9169,5071.51,1062.41,-213.225,5045.9
6742,980.876,-99.0554,5130.48,1071.27,-234.388,5194.1
6775,995.461,-100.153,5187.31,1074.71,-231.123,5121.74
6809,994.747,-118.669,5183.59,1067.07,-233.47,5173.75
6842,1029.02,-118.334,5168.99,1068.25,-233.729,5179.49
6876,1032.11,-118.69,5184.52,1067.61,-250.358,5461.21
6910,1023.57,-102.98,5333.78,1059.32,-233.262,5520.06
6943,1024.07,-103.418,5356.42,1062.01,-233.854,5534.07
6977,1023.38,-102.961,5332.79,1063.13,-250.932,5560.72
7010,1018.81,-102.887,5328.91,1043.08,-230.967,5560.12
7044,1020.04,-103.011,5335.33,1034.17,-248.762,5512.64
7077,1010.88,-104.037,5388.49,1011.52,-232.286,5496.97
7110,1012.06,-104.158,5394.77,1018.56,-253.751,5535.22
7143,1014.47,-104.406,5407.61,1009.06,-231.72,5483.58
7177,1031.07,-86.4063,5496.13,1026.76,-250.905,5473.14
7210,1037.92,-86.9803,5532.64,985.491,-245.513,5355.52
7244,1043.4,-87.4394,5561.84,958.268,-238.731,5207.58
7278,1041.48,-107.186,5551.59,960.125,-239.194,5217.67
7311,1038.07,-106.835,5533.43,970.861,-260.788,5276.02
7344,1038.74,-106.904,5536.99,975.026,-261.907,5298.65
7378,1041.39,-107.177,5551.14,995.844,-286.905,5411.78
7412,1049.9,-108.052,5596.47,1038.39,-333.14,5535.11
7445,1060.62,-88.8827,5653.64,1052.84,-361.928,5612.17
7478,1063.05,-89.0862,5666.59,1055.7,-390.555,5737.06
7512,1063.87,-89.1551,5670.97,1045.35,-386.725,5680.81
7544,1062.07,-109.305,5661.38,1051.78,-389.105,5715.76
7578,1063.04,-109.405,5666.53,1042.49,-365.353,5665.28
7612,1062.25,-129.628,5662.32,1033.56,-369.421,5728.36
7645,1065.41,-130.013,5679.13,1019.67,-305.683,5765.98
7679,1066.72,-130.173,5686.12,1022.99,-280.253,5669.81
7713,1054.32,-148.813,5620.02,1011.74,-263.343,5744.46
7746,0,0,0,0,0,0
7780,,,,,,
7813,0,0,0,0,0,0
7846,0,0,0,0,0,0
7879,0,0,0,0,0,0
7913,1064.58,-111.699,5785.33,1050.9,-66.5051,5824.48
7946,1067.93,-112.05,5803.51,1059.02,-45.9714,5869.47
7980,1065.87,-111.834,5792.32,1055.66,-66.8066,5850.89
8012,1061.42,-111.367,5768.17,1056.57,-68.2196,5974.64
8048,1060.88,-111.31,5765.19,1058.79,-67.0045,5868.22
8080,0,0,0,0,0,0
8113,,,,,,
8147,0,0,0,0,0,0
8181,1059.55,-152.465,5757.96,1051.85,-66.565,5829.72
8214,1056.14,-176.672,5739.43,1056.6,-45.8665,5856.08
8248,1044.59,-178.213,5789.49,1060.11,-46.0189,5875.53
8281,1043.72,-178.064,5784.66,1063.78,-46.1782,5895.87
8315,1048.91,-199.796,5813.43,1079.77,-45.9589,5867.88
8348,1048.96,-220.654,5813.73,1076.8,-66.8162,5851.72
8381,1055.76,-243.067,5851.42,1077.9,-66.8847,5857.72
8415,,,,,,
8448,,,,,,
8481,1052.44,-242.304,5833.04,1081.1,-46.9298,5991.84
8514,1055.79,-243.075,5851.59,1082.06,-46.9715,5997.16
8548,1048.33,-241.357,5810.25,1082.17,-46.9763,5997.78
8582,1049.55,-220.779,5817.01,1082.81,-47.004,6001.31
8615,1054.76,-221.874,5845.87,1083.02,-47.0131,6002.48
8649,1091.96,-46.4777,5934.11,1053.75,-221.662,5840.29
8683,,,,,,
8716,1077.98,-68.2188,5974.56,1057.86,-180.478,5863.07
8749,,,,,,
8783,1067.33,-153.585,5800.24,1083.38,-25.4974,6004.52
8816,1071.48,-179.239,5822.82,1083.71,-25.505,6006.31
8850,1072.46,-225.598,5943.97,1079.92,-46.8786,5985.3
8883,1071,-200.029,5820.18,1082.11,-46.9737,5997.44
8917,1071.57,-179.253,5823.28,1081.26,-46.937,5992.76
8949,1061.28,-155.75,5881.99,1077.75,-46.7845,5973.29
8983,1068.07,-135.519,5919.61,1073.61,-46.6049,5950.36
9017,1068.71,-114.36,5923.19,1077.54,-25.3598,5972.11
9050,1071.26,-114.634,5937.34,1078.79,-25.3892,5979.03
9084,1071.52,-114.661,5938.76,1079.69,-25.4106,5984.07
9118,1072.85,-114.804,5946.16,1079.83,-25.4138,5984.82
9151,1073.33,-114.855,5948.79,1080.23,-25.4232,5987.03
9184,1085.88,-113.933,5901.05,1081.16,-25.445,5992.16
9217,1075.3,-115.066,5959.73,1081.93,-25.4632,5996.47
9252,1075.72,-115.111,5962.06,1082.05,-25.4661,5997.14
9284,1077.14,-115.262,5969.9,1083.12,-25.4913,6003.08
9318,1077.64,-115.316,5972.71,1083.09,-25.4905,6002.89
9351,1079.17,-115.479,5981.14,1083.69,-25.5046,6006.2
9385,1079.67,-115.534,5983.96,1084.57,-25.5253,6011.09
9419,1080.27,-115.597,5987.24,1083.19,-25.4929,6003.44
9452,1080.11,-115.58,5986.35,1081.91,-25.4627,5996.35
9485,1080.24,-115.594,5987.08,1081.9,-25.4626,5996.31
9519,1080.07,-115.577,5986.18,1081.8,-25.4601,5995.73
9552,1080.57,-115.629,5988.92,1082.44,-25.4752,5999.28
9586,1093.04,-114.684,5939.96,1081.95,-25.4637,5996.58
9619,1093.32,-114.714,5941.52,1080.86,-25.438,5990.53
9652,1092.74,-114.653,5938.34,1080.01,-25.4181,5985.83
9685,1091.85,-114.56,5933.53,1079.77,-25.4124,5984.51
9719,1091.6,-114.533,5932.15,1079.26,-25.4005,5981.68
9753,1091.09,-114.48,5929.4,1077.98,-25.3701,5974.54
9786,1089.87,-114.351,5922.73,1076.97,-25.3465,5968.98
9819,1076.76,-115.221,5967.78,1065.89,-25.5944,6027.35
9854,1085.99,-113.945,5901.66,1066.09,-25.5992,6028.48
9887,1085.48,-113.891,5898.89,1062.69,-25.5175,6009.24
9921,1086.53,-135.176,5904.63,1063.67,-25.5411,6014.8
9954,1086.79,-135.207,5906,1063.33,-25.5329,6012.87
9987,1086.7,-135.196,5905.5,1060.25,-25.5626,6019.87
10018,1086.06,-135.116,5902.04,1076.15,-25.3273,5964.45
10054,1086.46,-135.166,5904.2,1094.67,-3.92892,5948.83
10087,1085.6,-135.06,5899.57,1092.12,17.3626,5934.98
10120,1085.64,-135.065,5899.79,1097.07,43.0958,5961.87
10154,1086.12,-135.124,5902.37,1094.36,64.3156,5947.17
10189,1086.84,-135.213,5906.28,1091.82,64.1659,5933.33
10221,1083.45,-113.678,5887.87,1088.28,63.9583,5914.13
10254,1086.75,-135.202,5905.78,1088.05,83.52,5799.83
10288,1087.16,-135.254,5908.05,1093.94,85.6087,5944.88
10322,1087.78,-135.33,5911.38,1092.82,83.8864,5825.28
10355,1100.81,-113.292,5867.83,1102.44,84.6244,5876.53
10389,1099.72,-113.18,5862.06,1105.27,84.8418,5891.62
10422,1102.46,-134.535,5876.63,1112.24,85.3766,5928.76
10455,1102.72,-134.567,5878.04,1112.51,85.3977,5930.23
10488,1103.83,-134.703,5883.97,1118.41,84.2402,5849.85
10522,1103.51,-155.756,5882.25,1110.48,62.5799,5786.68
10555,1103.67,-134.683,5883.12,1113.89,82.0529,5697.96
10589,1104.03,-134.727,5885.04,1104.79,61.1171,5651.42
10622,1104.27,-134.756,5886.31,1108.13,81.6286,5668.5
10655,1103.12,-134.615,5880.16,1111.6,83.4146,5792.52
10689,1102.39,-134.527,5876.3,1100.13,81.0398,5627.6
10723,1102.54,-134.545,5877.1,1105.96,81.4691,5657.42
10756,1102.64,-134.557,5877.62,1092.43,79.0226,5487.52
10790,1084.11,-134.874,5891.44,1090.31,78.8693,5476.88
10824,1079.99,-134.361,5869.06,1094.33,79.1602,5497.08
10856,1076.55,-112.955,5850.37,1091.4,78.9483,5482.37
10890,1085.62,77.1403,5356.81,1072.32,-112.51,5827.37
10924,1086.72,77.2184,5362.24,1079.5,-111.099,5754.25
10957,1090.01,76.1056,5284.96,1067.94,-109.909,5692.62
10991,1060.98,57.6364,5329.56,1090.03,-87.6607,5575.91
11023,1082.08,56.7384,5246.52,1108.11,-85.9611,5467.81
11057,1094.28,56.3979,5215.03,1111.02,-84.6882,5386.84
11091,1085.33,-64.99,5355.41,1065.29,75.6958,5256.51
11124,1098.97,-63.5576,5237.37,1075.72,56.405,5215.69
11158,1092.49,-59.2463,5188.75,1086.04,55.9731,5175.75
11191,1089.31,-59.0735,5173.62,1085.01,55.7294,5153.22
11226,1087.96,-59.0007,5167.24,1081.1,55.5285,5134.64
11259,1086.23,-39.7304,5072.64,1073.5,55.1384,5098.56
11291,1082.32,-39.5871,5054.34,1083.39,54.7142,5059.34
11326,1079.37,14.5032,4957.56,1070.31,54.0537,4998.27
11358,1064.73,-21.1139,4972.22,1061.96,53.6324,4959.31
11391,1059.66,14.2384,4867.05,1069.57,71.9276,4994.83
11425,1057.67,35.1157,4857.9,1064.36,52.8679,4888.62
11458,1062.42,-20.7211,4879.73,1065.94,52.9466,4895.9
11492,1070.24,-20.5354,4835.99,1070.45,70.8012,4916.61
11526,1080.79,-38.25,4883.64,1067.42,70.6006,4902.68
11559,1064.65,-20.3622,4795.2,1062.22,70.2565,4878.78
11593,1075.13,-20.2357,4765.41,1047.93,70.4721,4893.76
11626,1091.58,-19.9124,4689.26,1056.72,69.8929,4853.54
11660,1098.38,-19.4376,4577.47,1045.84,70.3318,4884.01
11694,1098.99,-19.7433,4649.46,1042.55,70.1105,4868.65
11726,1096.01,-19.6899,4636.88,1040.09,69.9453,4857.17
11761,1088.76,-19.5595,4606.18,1040.43,69.9681,4858.76
11793,1082.79,-19.4524,4580.93,1026.39,87.6797,4874.8
11826,1083.16,-35.8917,4582.52,1022.03,87.3078,4854.12
11860,1077.41,-35.701,4558.19,1029.89,89.9553,4809.54
11893,1081.54,-35.3022,4507.26,1035.62,106.023,4756.65
11927,1077.88,-35.078,4478.64,1056.19,104.348,4681.48
11960,1071.19,-34.9644,4464.13,1070.95,119.043,4600.63
11994,1067.99,-34.756,4437.53,1077.71,134.328,4559.46
12025,1066.12,-34.6952,4429.77,1075.53,147.684,4468.88
12061,1071.95,-34.3729,4388.62,1071.73,163.882,4387.71
12095,1070.84,-34.3373,4384.06,1059.61,177.585,4338.09
12129,1068.64,-18.5781,4375.05,1042.04,174.641,4266.17
12161,1067.55,-18.5591,4370.58,1038.17,171.475,4188.83
12195,1064.54,-2.87845,4358.29,1034.08,170.798,4172.3
12228,1065.27,-18.5196,4361.27,1016.51,182.604,4101.41
12262,1063.71,-18.4924,4354.88,1026.66,181.796,4083.28
12295,1061.09,-18.4469,4344.15,1031.3,180.05,4044.07
12329,1059.9,-18.4261,4339.26,1041.11,162.109,3960.04
12362,1058.47,-18.4014,4333.44,1067.53,159.688,3900.9
12396,1057.53,-33.9106,4329.59,1073.68,160.188,3913.11
12429,1056.53,-33.8783,4325.46,1065.05,172.821,3881.68
12462,1055.13,-18.3432,4319.73,1058.48,171.755,3857.74
12497,1053.11,-33.7687,4311.47,1048.86,170.193,3822.67
12529,1050.5,-33.6849,4300.77,1045.23,169.604,3809.44
12562,1048.34,-33.6159,4291.96,1039.61,168.693,3788.97
12596,1045.93,-33.5384,4282.07,1031.52,167.38,3759.48
12629,1042.94,-33.4425,4269.83,1030.46,167.207,3755.59
12662,1037.5,-18.0368,4247.58,1037.99,154.864,3783.07
12696,1031.53,-17.933,4223.13,1036.75,154.679,3778.54
12730,1032.54,-17.6908,4166.11,1026.86,153.203,3742.48
12764,1022.54,-32.3142,4125.76,1024.74,152.888,3734.78
12797,1064.56,-31.7147,4049.22,1023.05,152.635,3728.61
12831,1074.26,-31.154,3977.63,1018.84,152.007,3713.27
12864,1073.47,-2.58393,3912.36,1026.99,151.246,3694.67
12897,1066.29,27.7292,3836.05,1022.68,150.611,3679.17
12931,1056.46,54.0343,3752.28,1018.7,150.025,3664.85
12964,1036.66,53.0219,3681.97,1007.37,150.296,3671.47
12997,1054.4,51.8173,3598.32,1010.31,148.79,3634.68
13031,1039.11,63.011,3503.27,999.457,147.191,3595.62
13064,1034.05,64.4257,3444.58,1007.68,144.67,3534.03
13098,1024.41,87.0502,3364.21,986.141,143.38,3502.53
13131,1022.85,109.717,3320.01,975.887,125.932,3371.64
13165,1008.25,108.15,3272.61,964.172,138.076,3372.95
13198,1007.56,95.2405,3232.74,973.964,134.419,3283.63
13232,1002.67,120.158,3217.04,970.374,120.733,3232.45
13265,1010.67,115.534,3093.26,983.041,130.619,3190.79
13298,1015.67,124.52,3041.8,973.336,130.852,3196.5
13332,1013.03,124.195,3033.87,973.568,130.884,3197.26
13364,0,0,0,0,0,0
13399,1011.22,123.708,3021.96,956.886,133.679,3265.53
13432,1011.51,123.744,3022.85,922.521,145.88,3276.57
13466,1009.58,123.508,3017.08,920.395,145.544,3269.02
13499,1009.07,123.444,3015.53,916.353,144.904,3254.66
13533,1007.5,123.253,3010.85,902.049,144.483,3245.19
13566,1014.82,124.149,3032.74,906.231,143.304,3218.71
13600,1013.4,123.975,3028.5,890.363,156.111,3245.01
13633,1001.01,122.459,2991.46,884.013,154.998,3221.87
13667,1004.27,122.858,3001.2,887.26,157.886,3233.7
13700,1006.86,123.174,3008.94,914.679,181.918,3248.71
13732,999.848,122.317,2987.99,947.189,220.801,3272.49
13766,994.319,111.223,2977.85,979.733,240.734,3225.1
13800,991.711,121.582,2970.03,969.02,234.776,3145.28
13833,990.404,121.162,2959.77,1002.74,237.479,3035.66
13868,995.336,120.474,2942.96,1001.72,257.805,2993.6
13900,994.477,120.37,2940.43,1002.2,296.675,2932.16
13935,992.82,120.169,2935.52,1009.38,299.342,2857.25
13968,991.423,120,2931.4,1013.64,301.707,2784.53
14001,990.607,119.901,2928.98,993.017,295.568,2727.87
14033,988.938,119.699,2924.05,966.034,287.537,2653.74
14067,987.181,119.487,2918.85,958.853,291.4,2603.24
14101,986.646,119.422,2917.27,939.104,287.227,2549.63
14134,985.285,119.257,2913.25,925.629,281.303,2513.04
14168,984.786,119.197,2911.77,928.367,278.52,2472.33
14202,984.121,119.116,2909.8,948.872,274.472,2452.01
14235,983.453,119.036,2907.83,954.688,271.129,2422.15
14269,983.227,119.008,2907.16,958.262,260.581,2404.96
14302,971.955,118.905,2904.63,994.229,256.074,2363.36
14336,981.339,118.78,2901.58,994.078,253.871,2343.03
14370,979.617,118.571,2896.49,982.454,253.041,2335.37
14403,980.137,108.242,2898.03,987.434,252.174,2327.37
14436,975.568,107.737,2884.52,985.287,251.626,2322.31
14469,971.335,117.569,2872,982.996,251.04,2316.91
14503,951.325,116.381,2842.98,981.518,250.663,2313.42
14536,940.517,115.306,2816.72,988.417,250.309,2310.16
14570,930.969,114.135,2788.12,987.53,250.085,2308.09
14603,917.836,122.382,2748.79,985.837,249.656,2304.13
14637,920.202,121.136,2720.81,984.977,249.438,2302.12
14670,911.198,118.693,2665.92,984.304,249.268,2300.55
14703,942.044,117.532,2639.85,976.932,249.492,2302.61
14736,954.886,124.962,2597.53,975.653,249.165,2299.6
14771,930.95,120.42,2503.12,974.365,248.836,2296.57
14803,961.714,117.382,2439.98,965.092,248.569,2294.1
14837,946.031,114.221,2374.27,970.088,247.744,2286.48
14870,972.232,121.126,2311.07,967.849,247.172,2281.21
14904,969.489,141.71,2243.36,965.725,246.63,2276.2
14938,984.306,147.321,2183.43,955.84,244.105,2252.9
14971,981.853,166.154,2123.93,949.779,240.524,2219.85
15005,983.054,170.227,2062.53,928.269,237.064,2187.92
15037,987.424,211.94,2022.99,917.209,239.964,2143.73
15071,0,0,0,0,0,0
15104,0,0,0,0,0,0
15138,0,0,0,0,0,0
15172,0,0,0,0,0,0
15205,0,0,0,0,0,0
15239,0,0,0,0,0,0
15272,0,0,0,0,0,0
15305,0,0,0,0,0,0
15340,0,0,0,0,0,0
15373,0,0,0,0,0,0
15407,0,0,0,0,0,0
15440,0,0,0,0,0,0
15472,0,0,0,0,0,0
15506,0,0,0,0,0,0
15539,0,0,0,0,0,0
15573,0,0,0,0,0,0
15606,,,,,,
15640,,,,,,
15674,0,0,0,0,0,0
15707,0,0,0,0,0,0
15741,0,0,0,0,0,0
15775,973.941,234.597,1694.17,825.464,285.429,1816.63
15807,977.361,233.961,1689.58,851.051,303.778,1840.98
15841,973.333,234.45,1693.11,887.363,308.773,1831.45
15874,973.249,234.43,1692.96,944.459,362.342,1863.77
15907,972.86,234.336,1692.29,950.71,359.091,1807.05
15941,972.647,234.285,1691.92,969.074,371.466,1767.28
15974,977.017,233.879,1688.98,982.991,388.066,1722.81
16008,976.341,239.769,1687.81,984.792,396.383,1679.52
16039,976.052,239.698,1687.31,973.06,409.148,1629.61
16075,976.339,233.716,1687.81,966.376,411.203,1587.9
16109,977.436,233.979,1689.71,975.261,408.222,1554.86
16142,976.711,239.86,1688.45,964.531,422.065,1520.37
16176,976.137,239.719,1687.46,957.705,421.632,1499.44
16208,975.529,239.57,1686.41,950.559,421.456,1479.94
16242,975.369,239.531,1686.13,943.04,418.123,1468.24
16275,974.557,239.331,1684.73,947.486,414.997,1457.26
16309,973.967,239.186,1683.71,944.308,413.604,1452.37
16343,973.357,239.036,1682.65,946.343,412.222,1447.52
16376,972.154,238.741,1680.58,948.899,411.081,1443.51
16409,971.736,238.638,1679.85,942.679,410.626,1441.91
16450,970.852,238.421,1678.32,946.424,410.008,1439.74
16477,969.928,238.194,1676.73,940.52,409.686,1438.61
16510,962.099,237.745,1673.57,949.893,409.279,1437.18
16543,959.54,237.113,1669.12,949.128,408.949,1436.03
16576,947.117,235.512,1657.85,953.292,408.527,1434.54
16609,941.341,235.258,1647.74,948.231,409.592,1434.67
16644,913.902,243.232,1622.11,942.641,409.398,1433.99
16676,881.562,255.028,1586.93,946.773,407.935,1432.46
16710,854.408,257.111,1558.16,951.083,407.58,1431.22
16744,838.693,257.867,1529.5,950.775,407.448,1430.75
16777,838.169,259.454,1506.87,950.37,407.274,1430.14
16810,848.334,274.595,1466.53,949.88,407.065,1429.41
16844,,,,,,
16877,,,,,,
16911,,,,,,
16945,,,,,,
16978,,,,,,
17012,,,,,,
17045,,,,,,
17078,,,,,,
17112,,,,,,
17145,,,,,,
17178,,,,,,
17211,,,,,,
17245,,,,,,
17279,,,,,,
17312,,,,,,
17346,,,,,,
17379,,,,,,
17413,,,,,,
17447,,,,,,
17480,,,,,,
17513,,,,,,
17546,,,,,,
17580,,,,,,
17613,,,,,,
17647,,,,,,
17681,,,,,,
17714,,,,,,
17747,,,,,,
17781,,,,,,
17814,,,,,,
17848,,,,,,
17882,,,,,,
17915,,,,,,
